Timestamp,Heart rate
2021-02-18 12:00:00,79.0
2021-02-18 12:02:00,94.0
2021-02-18 12:04:00,90.0
2021-02-18 12:06:00,80.0
2021-02-18 12:08:00,84.0
2021-02-18 12:10:00,81.0
2021-02-18 12:12:00,82.0
2021-02-18 12:14:00,78.0
2021-02-18 12:16:00,84.0
2021-02-18 12:18:00,77.0
2021-02-18 12:20:00,85.0
2021-02-18 12:22:00,85.0
2021-02-18 12:24:00,78.0
2021-02-18 12:26:00,86.0
2021-02-18 12:28:00,71.0
2021-02-18 12:30:00,68.0
2021-02-18 12:32:00,72.0
2021-02-18 12:34:00,84.0
2021-02-18 12:36:00,72.0
2021-02-18 12:38:00,70.0
2021-02-18 12:40:00,71.0
2021-02-18 12:42:00,73.0
2021-02-18 12:44:00,78.0
2021-02-18 12:46:00,88.0
2021-02-18 12:48:00,76.0
2021-02-18 12:50:00,85.0
2021-02-18 12:52:00,76.0
2021-02-18 12:54:00,83.0
2021-02-18 12:56:00,78.0
2021-02-18 12:58:00,79.0
2021-02-18 13:00:00,73.0
2021-02-18 13:02:00,78.0
2021-02-18 13:04:00,74.0
2021-02-18 13:06:00,96.0
2021-02-18 13:08:00,95.0
2021-02-18 13:10:00,76.0
2021-02-18 13:12:00,85.0
2021-02-18 13:14:00,83.0
2021-02-18 13:16:00,79.0
2021-02-18 13:18:00,89.0
2021-02-18 13:20:00,92.0
2021-02-18 13:22:00,105.0
2021-02-18 13:24:00,107.0
2021-02-18 13:26:00,110.0
2021-02-18 13:28:00,91.0
2021-02-18 13:30:00,86.0
2021-02-18 13:32:00,87.0
2021-02-18 13:34:00,89.0
2021-02-18 13:36:00,88.0
2021-02-18 13:38:00,86.0
2021-02-18 13:40:00,84.0
2021-02-18 13:42:00,86.0
2021-02-18 13:44:00,85.0
2021-02-18 13:46:00,85.0
2021-02-18 13:48:00,86.0
2021-02-18 13:50:00,88.0
2021-02-18 13:52:00,104.0
2021-02-18 13:54:00,87.0
2021-02-18 13:56:00,85.0
2021-02-18 13:58:00,78.0
2021-02-18 14:00:00,86.0
2021-02-18 14:02:00,88.0
2021-02-18 14:04:00,85.0
2021-02-18 14:06:00,79.0
2021-02-18 14:08:00,83.0
2021-02-18 14:10:00,83.0
2021-02-18 14:12:00,80.0
2021-02-18 14:14:00,85.0
2021-02-18 14:16:00,84.0
2021-02-18 14:18:00,85.0
2021-02-18 14:20:00,85.0
2021-02-18 14:22:00,82.0
2021-02-18 14:24:00,82.0
2021-02-18 14:26:00,82.0
2021-02-18 14:28:00,82.0
2021-02-18 14:30:00,75.0
2021-02-18 14:32:00,83.0
2021-02-18 14:34:00,85.0
2021-02-18 14:36:00,84.0
2021-02-18 14:38:00,84.0
2021-02-18 14:40:00,81.0
2021-02-18 14:42:00,77.0
2021-02-18 14:44:00,76.0
2021-02-18 14:46:00,79.0
2021-02-18 14:48:00,71.0
2021-02-18 14:50:00,74.0
2021-02-18 14:52:00,71.0
2021-02-18 14:54:00,80.0
2021-02-18 14:56:00,84.0
2021-02-18 14:58:00,76.0
2021-02-18 15:00:00,83.0
2021-02-18 15:02:00,93.0
2021-02-18 15:04:00,80.0
2021-02-18 15:06:00,69.0
2021-02-18 15:08:00,75.0
2021-02-18 15:10:00,73.0
2021-02-18 15:12:00,83.0
2021-02-18 15:14:00,72.0
2021-02-18 15:16:00,96.0
2021-02-18 15:18:00,78.0
2021-02-18 15:20:00,76.0
2021-02-18 15:22:00,68.0
2021-02-18 15:24:00,75.0
2021-02-18 15:26:00,81.0
2021-02-18 15:28:00,74.0
2021-02-18 15:30:00,75.0
2021-02-18 15:32:00,69.0
2021-02-18 15:34:00,67.0
2021-02-18 15:36:00,74.0
2021-02-18 15:38:00,79.0
2021-02-18 15:40:00,67.0
2021-02-18 15:42:00,73.0
2021-02-18 15:44:00,71.0
2021-02-18 15:46:00,76.0
2021-02-18 15:48:00,71.0
2021-02-18 15:50:00,65.0
2021-02-18 15:52:00,65.0
2021-02-18 15:54:00,65.0
2021-02-18 15:56:00,68.0
2021-02-18 15:58:00,64.0
2021-02-18 16:00:00,76.0
2021-02-18 16:02:00,79.0
2021-02-18 16:04:00,83.0
2021-02-18 16:06:00,72.0
2021-02-18 16:08:00,69.0
2021-02-18 16:10:00,80.0
2021-02-18 16:12:00,70.0
2021-02-18 16:14:00,70.0
2021-02-18 16:16:00,86.0
2021-02-18 16:18:00,83.0
2021-02-18 16:20:00,81.0
2021-02-18 16:22:00,83.0
2021-02-18 16:24:00,71.0
2021-02-18 16:26:00,84.0
2021-02-18 16:28:00,70.0
2021-02-18 16:30:00,77.0
2021-02-18 16:32:00,83.0
2021-02-18 16:34:00,73.0
2021-02-18 16:36:00,65.0
2021-02-18 16:38:00,67.0
2021-02-18 16:40:00,81.0
2021-02-18 16:42:00,81.0
2021-02-18 16:44:00,80.0
2021-02-18 16:46:00,71.0
2021-02-18 16:48:00,76.0
2021-02-18 16:50:00,67.0
2021-02-18 16:52:00,79.0
2021-02-18 16:54:00,82.0
2021-02-18 16:56:00,72.0
2021-02-18 16:58:00,77.0
2021-02-18 17:00:00,78.0
2021-02-18 17:02:00,80.0
2021-02-18 17:04:00,81.0
2021-02-18 17:06:00,79.0
2021-02-18 17:08:00,78.0
2021-02-18 17:10:00,82.0
2021-02-18 17:12:00,80.0
2021-02-18 17:14:00,81.0
2021-02-18 17:16:00,72.0
2021-02-18 17:18:00,79.0
2021-02-18 17:20:00,78.0
2021-02-18 17:22:00,69.0
2021-02-18 17:24:00,79.0
2021-02-18 17:26:00,73.0
2021-02-18 17:28:00,77.0
2021-02-18 17:30:00,75.0
2021-02-18 17:32:00,78.0
2021-02-18 17:34:00,65.0
2021-02-18 17:36:00,65.0
2021-02-18 17:38:00,63.0
2021-02-18 17:40:00,68.0
2021-02-18 17:42:00,77.0
2021-02-18 17:44:00,68.0
2021-02-18 17:46:00,72.0
2021-02-18 17:48:00,68.0
2021-02-18 17:50:00,81.0
2021-02-18 17:52:00,82.0
2021-02-18 17:54:00,77.0
2021-02-18 17:56:00,76.0
2021-02-18 17:58:00,76.0
2021-02-18 18:00:00,68.0
2021-02-18 18:02:00,69.0
2021-02-18 18:04:00,68.0
2021-02-18 18:06:00,75.0
2021-02-18 18:08:00,85.0
2021-02-18 18:10:00,71.0
2021-02-18 18:12:00,71.0
2021-02-18 18:14:00,78.0
2021-02-18 18:16:00,72.0
2021-02-18 18:18:00,74.0
2021-02-18 18:20:00,70.0
2021-02-18 18:22:00,74.0
2021-02-18 18:24:00,61.0
2021-02-18 18:26:00,63.0
2021-02-18 18:28:00,72.0
2021-02-18 18:30:00,79.0
2021-02-18 18:32:00,75.0
2021-02-18 18:34:00,73.0
2021-02-18 18:36:00,73.0
2021-02-18 18:38:00,69.0
2021-02-18 18:40:00,75.0
2021-02-18 18:42:00,76.0
2021-02-18 18:44:00,69.0
2021-02-18 18:46:00,67.0
2021-02-18 18:48:00,70.0
2021-02-18 18:50:00,61.0
2021-02-18 18:52:00,76.0
2021-02-18 18:54:00,87.0
2021-02-18 18:56:00,81.0
2021-02-18 18:58:00,82.0
2021-02-18 19:00:00,88.0
2021-02-18 19:02:00,90.0
2021-02-18 19:04:00,90.0
2021-02-18 19:06:00,91.0
2021-02-18 19:08:00,90.0
2021-02-18 19:10:00,87.0
2021-02-18 19:12:00,84.0
2021-02-18 19:14:00,87.0
2021-02-18 19:16:00,80.0
2021-02-18 19:18:00,87.0
2021-02-18 19:20:00,86.0
2021-02-18 19:22:00,87.0
2021-02-18 19:24:00,83.0
2021-02-18 19:26:00,78.0
2021-02-18 19:28:00,86.0
2021-02-18 19:30:00,90.0
2021-02-18 19:32:00,87.0
2021-02-18 19:34:00,87.0
2021-02-18 19:36:00,93.0
2021-02-18 19:38:00,94.0
2021-02-18 19:40:00,91.0
2021-02-18 19:42:00,89.0
2021-02-18 19:44:00,92.0
2021-02-18 19:46:00,88.0
2021-02-18 19:48:00,83.0
2021-02-18 19:50:00,88.0
2021-02-18 19:52:00,91.0
2021-02-18 19:54:00,92.0
2021-02-18 19:56:00,92.0
2021-02-18 19:58:00,95.0
2021-02-18 20:00:00,95.0
2021-02-18 20:02:00,94.0
2021-02-18 20:04:00,84.0
2021-02-18 20:06:00,81.0
2021-02-18 20:08:00,81.0
2021-02-18 20:10:00,80.0
2021-02-18 20:12:00,82.0
2021-02-18 20:14:00,87.0
2021-02-18 20:16:00,85.0
2021-02-18 20:18:00,86.0
2021-02-18 20:20:00,89.0
2021-02-18 20:22:00,80.0
2021-02-18 20:24:00,85.0
2021-02-18 20:26:00,77.0
2021-02-18 20:28:00,77.0
2021-02-18 20:30:00,76.0
2021-02-18 20:32:00,71.0
2021-02-18 20:34:00,73.0
2021-02-18 20:36:00,74.0
2021-02-18 20:38:00,74.0
2021-02-18 20:40:00,82.0
2021-02-18 20:42:00,75.0
2021-02-18 20:44:00,76.0
2021-02-18 20:46:00,72.0
2021-02-18 20:48:00,74.0
2021-02-18 20:50:00,73.0
2021-02-18 20:52:00,74.0
2021-02-18 20:54:00,78.0
2021-02-18 20:56:00,81.0
2021-02-18 20:58:00,84.0
2021-02-18 21:00:00,83.0
2021-02-18 21:02:00,83.0
2021-02-18 21:04:00,84.0
2021-02-18 21:06:00,84.0
2021-02-18 21:08:00,93.0
2021-02-18 21:10:00,84.0
2021-02-18 21:12:00,87.0
2021-02-18 21:14:00,89.0
2021-02-18 21:16:00,88.0
2021-02-18 21:18:00,89.0
2021-02-18 21:20:00,87.0
2021-02-18 21:22:00,90.0
2021-02-18 21:24:00,86.0
2021-02-18 21:26:00,91.0
2021-02-18 21:28:00,89.0
2021-02-18 21:30:00,88.0
2021-02-18 21:32:00,123.0
2021-02-18 21:34:00,110.0
2021-02-18 21:36:00,98.0
2021-02-18 21:38:00,87.0
2021-02-18 21:40:00,87.0
2021-02-18 21:42:00,86.0
2021-02-18 21:44:00,80.0
2021-02-18 21:46:00,79.0
2021-02-18 21:48:00,87.0
2021-02-18 21:50:00,74.0
2021-02-18 21:52:00,73.0
2021-02-18 21:54:00,72.0
2021-02-18 21:56:00,72.0
2021-02-18 21:58:00,81.0
2021-02-18 22:00:00,77.0
2021-02-18 22:02:00,73.0
2021-02-18 22:04:00,74.0
2021-02-18 22:06:00,86.0
2021-02-18 22:08:00,74.0
2021-02-18 22:10:00,78.0
2021-02-18 22:12:00,96.0
2021-02-18 22:14:00,76.0
2021-02-18 22:16:00,77.0
2021-02-18 22:18:00,72.0
2021-02-18 22:20:00,73.0
2021-02-18 22:22:00,87.0
2021-02-18 22:24:00,83.0
2021-02-18 22:26:00,81.0
2021-02-18 22:28:00,76.0
2021-02-18 22:30:00,74.0
2021-02-18 22:32:00,74.0
2021-02-18 22:34:00,75.0
2021-02-18 22:36:00,73.0
2021-02-18 22:38:00,74.0
2021-02-18 22:40:00,75.0
2021-02-18 22:42:00,77.0
2021-02-18 22:44:00,95.0
2021-02-18 22:46:00,88.0
2021-02-18 22:48:00,93.0
2021-02-18 22:50:00,92.0
2021-02-18 22:52:00,100.0
