Timestamp,Heart rate
2021-02-16 12:00:00,116.0
2021-02-16 12:02:00,115.0
2021-02-16 12:04:00,113.0
2021-02-16 12:06:00,105.0
2021-02-16 12:08:00,99.0
2021-02-16 12:10:00,96.0
2021-02-16 12:12:00,101.0
2021-02-16 12:14:00,98.0
2021-02-16 12:16:00,89.0
2021-02-16 12:18:00,88.0
2021-02-16 12:20:00,93.0
2021-02-16 12:22:00,88.0
2021-02-16 12:24:00,91.0
2021-02-16 12:26:00,93.0
2021-02-16 12:28:00,90.0
2021-02-16 12:30:00,83.0
2021-02-16 12:32:00,81.0
2021-02-16 12:34:00,82.0
2021-02-16 12:36:00,81.0
2021-02-16 12:38:00,94.0
2021-02-16 12:40:00,79.0
2021-02-16 12:42:00,80.0
2021-02-16 12:44:00,91.0
2021-02-16 12:46:00,92.0
2021-02-16 12:48:00,102.0
2021-02-16 12:50:00,93.0
2021-02-16 12:52:00,90.0
2021-02-16 12:54:00,95.0
2021-02-16 12:56:00,95.0
2021-02-16 12:58:00,79.0
2021-02-16 13:00:00,97.0
2021-02-16 13:02:00,94.0
2021-02-16 13:04:00,94.0
2021-02-16 13:06:00,84.0
2021-02-16 13:08:00,99.0
2021-02-16 13:10:00,91.0
2021-02-16 13:12:00,95.0
2021-02-16 13:14:00,90.0
2021-02-16 13:16:00,85.0
2021-02-16 13:18:00,86.0
2021-02-16 13:20:00,90.0
2021-02-16 13:22:00,101.0
2021-02-16 13:24:00,96.0
2021-02-16 13:26:00,80.0
2021-02-16 13:28:00,85.0
2021-02-16 13:30:00,97.0
2021-02-16 13:32:00,84.0
2021-02-16 13:34:00,97.0
2021-02-16 13:36:00,83.0
2021-02-16 13:38:00,85.0
2021-02-16 13:40:00,85.0
2021-02-16 13:42:00,89.0
2021-02-16 13:44:00,93.0
2021-02-16 13:46:00,95.0
2021-02-16 13:48:00,87.0
2021-02-16 13:50:00,94.0
2021-02-16 13:52:00,90.0
2021-02-16 13:54:00,89.0
2021-02-16 13:56:00,89.0
2021-02-16 13:58:00,87.0
2021-02-16 14:00:00,79.0
2021-02-16 14:02:00,99.0
2021-02-16 14:04:00,99.0
2021-02-16 14:06:00,91.0
2021-02-16 14:08:00,78.0
2021-02-16 14:10:00,77.0
2021-02-16 14:12:00,89.0
2021-02-16 14:14:00,76.0
2021-02-16 14:16:00,98.0
2021-02-16 14:18:00,90.0
2021-02-16 14:20:00,80.0
2021-02-16 14:22:00,76.0
2021-02-16 14:24:00,96.0
2021-02-16 14:26:00,95.0
2021-02-16 14:28:00,119.0
2021-02-16 14:30:00,110.0
2021-02-16 14:32:00,97.0
2021-02-16 14:34:00,86.0
2021-02-16 14:36:00,107.0
2021-02-16 14:38:00,113.0
2021-02-16 14:40:00,95.0
2021-02-16 14:42:00,93.0
2021-02-16 14:44:00,98.0
2021-02-16 14:46:00,92.0
