Timestamp,Heart rate
2021-02-26 12:00:00,64.0
2021-02-26 12:02:00,63.0
2021-02-26 12:04:00,61.0
2021-02-26 12:06:00,63.0
2021-02-26 12:08:00,65.0
2021-02-26 12:10:00,61.0
2021-02-26 12:12:00,62.0
2021-02-26 12:14:00,53.0
2021-02-26 12:16:00,54.0
2021-02-26 12:18:00,60.0
2021-02-26 12:20:00,62.0
2021-02-26 12:22:00,69.0
2021-02-26 12:24:00,68.0
2021-02-26 12:26:00,59.0
2021-02-26 12:28:00,69.0
2021-02-26 12:30:00,56.0
2021-02-26 12:32:00,59.0
2021-02-26 12:34:00,73.0
2021-02-26 12:36:00,55.0
2021-02-26 12:38:00,55.0
2021-02-26 12:40:00,58.0
2021-02-26 12:42:00,71.0
2021-02-26 12:44:00,59.0
2021-02-26 12:46:00,75.0
2021-02-26 12:48:00,70.0
2021-02-26 12:50:00,72.0
2021-02-26 12:52:00,71.0
2021-02-26 12:54:00,69.0
2021-02-26 12:56:00,71.0
2021-02-26 12:58:00,69.0
2021-02-26 13:00:00,72.0
2021-02-26 13:02:00,72.0
2021-02-26 13:04:00,71.0
2021-02-26 13:06:00,65.0
2021-02-26 13:08:00,73.0
2021-02-26 13:10:00,77.0
2021-02-26 13:12:00,77.0
2021-02-26 13:14:00,95.0
2021-02-26 13:16:00,97.0
2021-02-26 13:18:00,97.0
2021-02-26 13:20:00,98.0
2021-02-26 13:22:00,97.0
2021-02-26 13:24:00,76.0
2021-02-26 13:26:00,70.0
2021-02-26 13:28:00,66.0
2021-02-26 13:30:00,74.0
2021-02-26 13:32:00,67.0
2021-02-26 13:34:00,64.0
2021-02-26 13:36:00,63.0
2021-02-26 13:38:00,61.0
2021-02-26 13:40:00,61.0
2021-02-26 13:42:00,61.0
2021-02-26 13:44:00,60.0
2021-02-26 13:46:00,75.0
2021-02-26 13:48:00,69.0
2021-02-26 13:50:00,74.0
2021-02-26 13:52:00,79.0
2021-02-26 13:54:00,76.0
2021-02-26 13:56:00,61.0
2021-02-26 13:58:00,58.0
2021-02-26 14:00:00,61.0
2021-02-26 14:02:00,63.0
2021-02-26 14:04:00,80.0
2021-02-26 14:06:00,71.0
2021-02-26 14:08:00,70.0
