Timestamp,Heart rate
2021-02-03 12:00:00,92.0
2021-02-03 12:02:00,91.0
2021-02-03 12:04:00,92.0
2021-02-03 12:06:00,91.0
2021-02-03 12:08:00,80.0
2021-02-03 12:10:00,86.0
2021-02-03 12:12:00,86.0
2021-02-03 12:14:00,85.0
2021-02-03 12:16:00,78.0
2021-02-03 12:18:00,89.0
2021-02-03 12:20:00,94.0
2021-02-03 12:22:00,79.0
2021-02-03 12:24:00,83.0
2021-02-03 12:26:00,83.0
2021-02-03 12:28:00,73.0
2021-02-03 12:30:00,90.0
2021-02-03 12:32:00,74.0
2021-02-03 12:34:00,75.0
2021-02-03 12:36:00,82.0
2021-02-03 12:38:00,87.0
2021-02-03 12:40:00,77.0
2021-02-03 12:42:00,89.0
2021-02-03 12:44:00,82.0
2021-02-03 12:46:00,76.0
2021-02-03 12:48:00,89.0
2021-02-03 12:50:00,84.0
2021-02-03 12:52:00,87.0
2021-02-03 12:54:00,88.0
2021-02-03 12:56:00,90.0
2021-02-03 12:58:00,78.0
2021-02-03 13:00:00,86.0
2021-02-03 13:02:00,91.0
2021-02-03 13:04:00,98.0
2021-02-03 13:06:00,93.0
2021-02-03 13:08:00,95.0
2021-02-03 13:10:00,77.0
2021-02-03 13:12:00,91.0
2021-02-03 13:14:00,83.0
2021-02-03 13:16:00,74.0
2021-02-03 13:18:00,73.0
2021-02-03 13:20:00,75.0
2021-02-03 13:22:00,74.0
2021-02-03 13:24:00,71.0
2021-02-03 13:26:00,72.0
2021-02-03 13:28:00,85.0
2021-02-03 13:30:00,76.0
2021-02-03 13:32:00,79.0
2021-02-03 13:34:00,77.0
2021-02-03 13:36:00,76.0
2021-02-03 13:38:00,80.0
2021-02-03 13:40:00,88.0
2021-02-03 13:42:00,97.0
2021-02-03 13:44:00,102.0
2021-02-03 13:46:00,110.0
2021-02-03 13:48:00,100.0
2021-02-03 13:50:00,96.0
2021-02-03 13:52:00,95.0
2021-02-03 13:54:00,95.0
2021-02-03 13:56:00,100.0
2021-02-03 13:58:00,127.0
2021-02-03 14:00:00,114.0
2021-02-03 14:02:00,109.0
2021-02-03 14:04:00,107.0
2021-02-03 14:06:00,140.0
2021-02-03 14:08:00,104.0
2021-02-03 14:10:00,98.0
2021-02-03 14:12:00,105.0
2021-02-03 14:14:00,110.0
2021-02-03 14:16:00,99.0
2021-02-03 14:18:00,98.0
2021-02-03 14:20:00,106.0
2021-02-03 14:22:00,111.0
2021-02-03 14:24:00,107.0
2021-02-03 14:26:00,98.0
2021-02-03 14:28:00,106.0
2021-02-03 14:30:00,106.0
2021-02-03 14:32:00,114.0
2021-02-03 14:34:00,100.0
2021-02-03 14:36:00,109.0
2021-02-03 14:38:00,108.0
2021-02-03 14:40:00,98.0
2021-02-03 14:42:00,99.0
2021-02-03 14:44:00,93.0
2021-02-03 14:46:00,89.0
2021-02-03 14:48:00,100.0
2021-02-03 14:50:00,117.0
2021-02-03 14:52:00,117.0
2021-02-03 14:54:00,105.0
2021-02-03 14:56:00,100.0
2021-02-03 14:58:00,98.0
2021-02-03 15:00:00,99.0
2021-02-03 15:02:00,97.0
2021-02-03 15:04:00,115.0
2021-02-03 15:06:00,103.0
2021-02-03 15:08:00,99.0
2021-02-03 15:10:00,100.0
2021-02-03 15:12:00,99.0
2021-02-03 15:14:00,99.0
2021-02-03 15:16:00,97.0
