Timestamp,Heart rate
2021-02-19 12:00:00,83.0
2021-02-19 12:05:00,86.0
2021-02-19 12:10:00,83.0
2021-02-19 12:15:00,81.0
2021-02-19 12:20:00,83.0
2021-02-19 12:25:00,79.0
2021-02-19 12:30:00,80.0
2021-02-19 12:35:00,80.0
2021-02-19 12:40:00,81.0
2021-02-19 12:45:00,73.0
2021-02-19 12:50:00,82.0
2021-02-19 12:55:00,86.0
2021-02-19 13:00:00,87.0
2021-02-19 13:05:00,102.0
2021-02-19 13:10:00,85.0
2021-02-19 13:15:00,79.0
2021-02-19 13:20:00,82.0
2021-02-19 13:25:00,86.0
2021-02-19 13:30:00,67.0
2021-02-19 13:35:00,76.0
2021-02-19 13:40:00,60.0
2021-02-19 13:45:00,76.0
2021-02-19 13:50:00,72.0
2021-02-19 13:55:00,82.0
2021-02-19 14:00:00,77.0
2021-02-19 14:05:00,91.0
2021-02-19 14:10:00,83.0
2021-02-19 14:15:00,85.0
2021-02-19 14:20:00,91.0
2021-02-19 14:25:00,82.0
2021-02-19 14:30:00,81.0
2021-02-19 14:35:00,83.0
2021-02-19 14:40:00,88.0
2021-02-19 14:45:00,81.0
2021-02-19 14:50:00,96.0
2021-02-19 14:55:00,82.0
2021-02-19 15:00:00,107.0
2021-02-19 15:05:00,85.0
2021-02-19 15:10:00,87.0
2021-02-19 15:15:00,94.0
2021-02-19 15:20:00,85.0
2021-02-19 15:25:00,97.0
2021-02-19 15:30:00,74.0
2021-02-19 15:35:00,78.0
2021-02-19 15:40:00,81.0
2021-02-19 15:45:00,80.0
2021-02-19 15:50:00,84.0
2021-02-19 15:55:00,82.0
2021-02-19 16:00:00,71.0
2021-02-19 16:05:00,79.0
2021-02-19 16:10:00,71.0
2021-02-19 16:15:00,72.0
2021-02-19 16:20:00,78.0
2021-02-19 16:25:00,77.0
2021-02-19 16:30:00,78.0
2021-02-19 16:35:00,66.0
2021-02-19 16:40:00,73.0
2021-02-19 16:45:00,85.0
2021-02-19 16:50:00,91.0
2021-02-19 16:55:00,90.0
2021-02-19 17:00:00,93.0
2021-02-19 17:05:00,82.0
2021-02-19 17:10:00,82.0
2021-02-19 17:15:00,76.0
2021-02-19 17:20:00,86.0
2021-02-19 17:25:00,84.0
2021-02-19 17:30:00,88.0
2021-02-19 17:35:00,72.0
2021-02-19 17:40:00,84.0
2021-02-19 17:45:00,91.0
2021-02-19 17:50:00,75.0
2021-02-19 17:55:00,88.0
2021-02-19 18:00:00,85.0
2021-02-19 18:05:00,100.0
2021-02-19 18:10:00,88.0
2021-02-19 18:15:00,90.0
2021-02-19 18:20:00,86.0
2021-02-19 18:25:00,89.0
2021-02-19 18:30:00,80.0
2021-02-19 18:35:00,73.0
2021-02-19 18:40:00,83.0
2021-02-19 18:45:00,67.0
2021-02-19 18:50:00,91.0
2021-02-19 18:55:00,86.0
2021-02-19 19:00:00,84.0
2021-02-19 19:05:00,82.0
