Timestamp,Heart rate
2021-02-24 12:00:00,85.0
2021-02-24 12:05:00,68.0
2021-02-24 12:10:00,69.0
2021-02-24 12:15:00,75.0
2021-02-24 12:20:00,77.0
2021-02-24 12:25:00,84.0
2021-02-24 12:30:00,86.0
2021-02-24 12:35:00,106.0
2021-02-24 12:40:00,83.0
2021-02-24 12:45:00,87.0
2021-02-24 12:50:00,87.0
2021-02-24 12:55:00,83.0
2021-02-24 13:00:00,87.0
2021-02-24 13:05:00,75.0
2021-02-24 13:10:00,73.0
2021-02-24 13:15:00,88.0
2021-02-24 13:20:00,70.0
2021-02-24 13:25:00,71.0
2021-02-24 13:30:00,71.0
2021-02-24 13:35:00,69.0
2021-02-24 13:40:00,77.0
2021-02-24 13:45:00,85.0
2021-02-24 13:50:00,85.0
2021-02-24 13:55:00,78.0
2021-02-24 14:00:00,79.0
2021-02-24 14:05:00,73.0
2021-02-24 14:10:00,73.0
2021-02-24 14:15:00,72.0
2021-02-24 14:20:00,77.0
2021-02-24 14:25:00,72.0
2021-02-24 14:30:00,76.0
2021-02-24 14:35:00,82.0
2021-02-24 14:40:00,71.0
2021-02-24 14:45:00,72.0
2021-02-24 14:50:00,76.0
2021-02-24 14:55:00,74.0
2021-02-24 15:00:00,75.0
2021-02-24 15:05:00,76.0
2021-02-24 15:10:00,75.0
2021-02-24 15:15:00,75.0
2021-02-24 15:20:00,115.0
2021-02-24 15:25:00,81.0
2021-02-24 15:30:00,75.0
2021-02-24 15:35:00,90.0
2021-02-24 15:40:00,77.0
2021-02-24 15:45:00,87.0
2021-02-24 15:50:00,73.0
2021-02-24 15:55:00,72.0
2021-02-24 16:00:00,81.0
2021-02-24 16:05:00,86.0
2021-02-24 16:10:00,87.0
2021-02-24 16:15:00,90.0
2021-02-24 16:20:00,74.0
2021-02-24 16:25:00,89.0
2021-02-24 16:30:00,94.0
2021-02-24 16:35:00,87.0
2021-02-24 16:40:00,73.0
2021-02-24 16:45:00,80.0
2021-02-24 16:50:00,79.0
2021-02-24 16:55:00,72.0
2021-02-24 17:00:00,92.0
2021-02-24 17:05:00,88.0
2021-02-24 17:10:00,89.0
2021-02-24 17:15:00,90.0
2021-02-24 17:20:00,87.0
2021-02-24 17:25:00,84.8
2021-02-24 17:30:00,82.6
2021-02-24 17:35:00,80.4
2021-02-24 17:40:00,78.2
2021-02-24 17:45:00,76.0
2021-02-24 17:50:00,102.0
2021-02-24 17:55:00,89.0
2021-02-24 18:00:00,108.0
2021-02-24 18:05:00,109.0
2021-02-24 18:10:00,108.0
2021-02-24 18:15:00,99.0
2021-02-24 18:20:00,103.0
2021-02-24 18:25:00,97.0
2021-02-24 18:30:00,97.0
2021-02-24 18:35:00,99.0
2021-02-24 18:40:00,100.0
2021-02-24 18:45:00,73.0
2021-02-24 18:50:00,88.0
2021-02-24 18:55:00,90.0
2021-02-24 19:00:00,113.0
2021-02-24 19:05:00,93.0
2021-02-24 19:10:00,90.0
2021-02-24 19:15:00,100.0
2021-02-24 19:20:00,91.0
2021-02-24 19:25:00,104.0
2021-02-24 19:30:00,114.0
2021-02-24 19:35:00,109.0
2021-02-24 19:40:00,103.0
2021-02-24 19:45:00,114.0
2021-02-24 19:50:00,116.0
2021-02-24 19:55:00,114.0
2021-02-24 20:00:00,107.0
2021-02-24 20:05:00,111.0
2021-02-24 20:10:00,117.0
2021-02-24 20:15:00,112.0
2021-02-24 20:20:00,112.0
2021-02-24 20:25:00,113.0
2021-02-24 20:30:00,116.0
2021-02-24 20:35:00,113.0
2021-02-24 20:40:00,114.0
2021-02-24 20:45:00,114.0
2021-02-24 20:50:00,116.0
2021-02-24 20:55:00,109.0
2021-02-24 21:00:00,108.0
2021-02-24 21:05:00,107.0
2021-02-24 21:10:00,111.0
2021-02-24 21:15:00,113.0
2021-02-24 21:20:00,113.0
2021-02-24 21:25:00,110.0
2021-02-24 21:30:00,113.0
2021-02-24 21:35:00,112.0
2021-02-24 21:40:00,114.0
2021-02-24 21:45:00,116.0
2021-02-24 21:50:00,116.0
2021-02-24 21:55:00,111.0
2021-02-24 22:00:00,113.0
2021-02-24 22:05:00,113.0
2021-02-24 22:10:00,112.0
2021-02-24 22:15:00,113.0
2021-02-24 22:20:00,104.0
2021-02-24 22:25:00,108.0
2021-02-24 22:30:00,100.0
2021-02-24 22:35:00,94.0
2021-02-24 22:40:00,94.0
2021-02-24 22:45:00,96.0
2021-02-24 22:50:00,113.0
2021-02-24 22:55:00,95.0
2021-02-24 23:00:00,100.0
2021-02-24 23:05:00,99.0
2021-02-24 23:10:00,95.0
2021-02-24 23:15:00,99.0
2021-02-24 23:20:00,100.0
2021-02-24 23:25:00,101.0
2021-02-24 23:30:00,94.0
2021-02-24 23:35:00,102.0
2021-02-24 23:40:00,90.0
2021-02-24 23:45:00,101.0
2021-02-24 23:50:00,98.0
2021-02-24 23:55:00,90.0
2021-02-25 00:00:00,98.0
2021-02-25 00:05:00,90.0
2021-02-25 00:10:00,100.0
2021-02-25 00:15:00,80.0
2021-02-25 00:20:00,87.0
2021-02-25 00:25:00,96.0
2021-02-25 00:30:00,98.0
2021-02-25 00:35:00,97.0
2021-02-25 00:40:00,101.0
2021-02-25 00:45:00,105.0
2021-02-25 00:50:00,99.0
2021-02-25 00:55:00,98.0
2021-02-25 01:00:00,101.0
2021-02-25 01:05:00,84.0
2021-02-25 01:10:00,94.0
2021-02-25 01:15:00,93.0
2021-02-25 01:20:00,90.0
2021-02-25 01:25:00,92.0
2021-02-25 01:30:00,82.0
2021-02-25 01:35:00,93.0
2021-02-25 01:40:00,88.0
2021-02-25 01:45:00,97.0
2021-02-25 01:50:00,89.0
2021-02-25 01:55:00,106.0
2021-02-25 02:00:00,84.0
2021-02-25 02:05:00,76.0
2021-02-25 02:10:00,92.0
2021-02-25 02:15:00,79.0
2021-02-25 02:20:00,76.0
2021-02-25 02:25:00,70.0
2021-02-25 02:30:00,66.0
2021-02-25 02:35:00,67.0
2021-02-25 02:40:00,67.0
2021-02-25 02:45:00,67.0
2021-02-25 02:50:00,67.0
2021-02-25 02:55:00,67.0
2021-02-25 03:00:00,77.0
2021-02-25 03:05:00,67.0
2021-02-25 03:10:00,78.0
2021-02-25 03:15:00,67.0
2021-02-25 03:20:00,67.0
2021-02-25 03:25:00,67.0
2021-02-25 03:30:00,67.0
2021-02-25 03:35:00,67.0
2021-02-25 03:40:00,64.0
2021-02-25 03:45:00,63.0
