Timestamp,Heart rate,sleep time
2021-02-05 12:00:00,95.0,0.0
2021-02-05 12:05:00,91.0,0.0
2021-02-05 12:10:00,78.0,0.0
2021-02-05 12:15:00,88.0,0.0
2021-02-05 12:20:00,93.0,0.0
2021-02-05 12:25:00,98.0,0.0
2021-02-05 12:30:00,72.0,0.0
2021-02-05 12:35:00,72.0,0.0
2021-02-05 12:40:00,73.0,0.0
2021-02-05 12:45:00,72.0,0.0
2021-02-05 12:50:00,72.0,0.0
2021-02-05 12:55:00,88.0,0.0
2021-02-05 13:00:00,78.0,0.0
2021-02-05 13:05:00,69.0,0.0
2021-02-05 13:10:00,69.0,0.0
2021-02-05 13:15:00,67.0,0.0
2021-02-05 13:20:00,84.0,0.0
2021-02-05 13:25:00,89.0,0.0
2021-02-05 13:30:00,88.0,0.0
2021-02-05 13:35:00,83.0,0.0
2021-02-05 13:40:00,102.0,0.0
2021-02-05 13:45:00,88.0,0.0
2021-02-05 13:50:00,86.0,0.0
2021-02-05 13:55:00,86.0,0.0
2021-02-05 14:00:00,92.0,0.0
2021-02-05 14:05:00,84.0,0.0
2021-02-05 14:10:00,81.0,0.0
2021-02-05 14:15:00,75.0,0.0
2021-02-05 14:20:00,73.0,0.0
2021-02-05 14:25:00,82.0,0.0
2021-02-05 14:30:00,86.0,0.0
2021-02-05 14:35:00,87.0,0.0
2021-02-05 14:40:00,72.0,0.0
2021-02-05 14:45:00,77.0,0.0
2021-02-05 14:50:00,109.0,0.0
2021-02-05 14:55:00,85.0,0.0
2021-02-05 15:00:00,94.0,0.0
2021-02-05 15:05:00,86.0,0.0
2021-02-05 15:10:00,87.0,0.0
2021-02-05 15:15:00,86.0,0.0
2021-02-05 15:20:00,88.0,0.0
2021-02-05 15:25:00,89.0,0.0
2021-02-05 15:30:00,89.0,0.0
2021-02-05 15:35:00,89.0,0.0
2021-02-05 15:40:00,104.0,0.0
2021-02-05 15:45:00,125.0,0.0
2021-02-05 15:50:00,81.0,0.0
2021-02-05 15:55:00,89.0,0.0
2021-02-05 16:00:00,75.0,0.0
2021-02-05 16:05:00,84.0,0.0
2021-02-05 16:10:00,84.0,0.0
2021-02-05 16:15:00,84.0,0.0
2021-02-05 16:20:00,75.0,0.0
2021-02-05 16:25:00,77.0,0.0
2021-02-05 16:30:00,83.0,0.0
2021-02-05 16:35:00,83.0,0.0
2021-02-05 16:40:00,78.0,0.0
2021-02-05 16:45:00,83.0,0.0
2021-02-05 16:50:00,85.0,0.0
2021-02-05 16:55:00,80.0,0.0
2021-02-05 17:00:00,97.0,0.0
2021-02-05 17:05:00,74.0,0.0
2021-02-05 17:10:00,86.0,0.0
2021-02-05 17:15:00,85.0,0.0
2021-02-05 17:20:00,87.0,0.0
2021-02-05 17:25:00,87.0,0.0
2021-02-05 17:30:00,84.0,0.0
2021-02-05 17:35:00,83.0,0.0
2021-02-05 17:40:00,82.0,0.0
2021-02-05 17:45:00,84.0,0.0
2021-02-05 17:50:00,83.0,0.0
2021-02-05 17:55:00,82.0,0.0
2021-02-05 18:00:00,81.0,0.0
2021-02-05 18:05:00,70.0,0.0
2021-02-05 18:10:00,69.0,0.0
2021-02-05 18:15:00,86.0,0.0
2021-02-05 18:20:00,78.0,0.0
2021-02-05 18:25:00,66.0,0.0
2021-02-05 18:30:00,74.0,0.0
2021-02-05 18:35:00,67.0,0.0
2021-02-05 18:40:00,91.0,0.0
2021-02-05 18:45:00,91.0,0.0
2021-02-05 18:50:00,90.96984924623115,0.0
2021-02-05 18:55:00,90.93969849246231,0.0
2021-02-05 19:00:00,90.90954773869346,0.0
2021-02-05 19:05:00,90.87939698492463,0.0
2021-02-05 19:10:00,90.84924623115577,0.0
2021-02-05 19:15:00,90.81909547738694,0.0
2021-02-05 19:20:00,90.78894472361809,0.0
2021-02-05 19:25:00,90.75879396984925,0.0
2021-02-05 19:30:00,90.7286432160804,0.0
2021-02-05 19:35:00,90.69849246231156,0.0
2021-02-05 19:40:00,90.66834170854271,0.0
2021-02-05 19:45:00,90.63819095477388,0.0
2021-02-05 19:50:00,90.60804020100502,0.0
2021-02-05 19:55:00,90.57788944723617,0.0
2021-02-05 20:00:00,90.54773869346734,0.0
2021-02-05 20:05:00,90.51758793969849,0.0
2021-02-05 20:10:00,90.48743718592965,0.0
2021-02-05 20:15:00,90.4572864321608,0.0
2021-02-05 20:20:00,90.42713567839196,0.0
2021-02-05 20:25:00,90.39698492462311,0.0
2021-02-05 20:30:00,90.36683417085428,0.0
2021-02-05 20:35:00,90.33668341708542,0.0
2021-02-05 20:40:00,90.30653266331659,0.0
2021-02-05 20:45:00,90.27638190954774,0.0
2021-02-05 20:50:00,90.2462311557789,0.0
2021-02-05 20:55:00,90.21608040201005,0.0
2021-02-05 21:00:00,90.1859296482412,0.0
2021-02-05 21:05:00,90.15577889447236,0.0
2021-02-05 21:10:00,90.12562814070351,0.0
2021-02-05 21:15:00,90.09547738693468,0.0
2021-02-05 21:20:00,90.06532663316582,0.0
2021-02-05 21:25:00,90.03517587939699,0.0
2021-02-05 21:30:00,90.00502512562814,0.0
2021-02-05 21:35:00,89.9748743718593,0.0
2021-02-05 21:40:00,89.94472361809045,0.0
2021-02-05 21:45:00,89.91457286432161,0.0
2021-02-05 21:50:00,89.88442211055276,0.0
2021-02-05 21:55:00,89.85427135678393,0.0
2021-02-05 22:00:00,89.82412060301507,0.0
2021-02-05 22:05:00,89.79396984924622,0.0
2021-02-05 22:10:00,89.76381909547739,0.0
2021-02-05 22:15:00,89.73366834170854,0.0
2021-02-05 22:20:00,89.7035175879397,0.0
2021-02-05 22:25:00,89.67336683417085,0.0
2021-02-05 22:30:00,89.64321608040201,0.0
2021-02-05 22:35:00,89.61306532663316,0.0
2021-02-05 22:40:00,89.58291457286433,0.0
2021-02-05 22:45:00,89.55276381909547,0.0
2021-02-05 22:50:00,89.52261306532664,0.0
2021-02-05 22:55:00,89.49246231155779,0.0
2021-02-05 23:00:00,89.46231155778895,0.0
2021-02-05 23:05:00,89.4321608040201,0.0
2021-02-05 23:10:00,89.40201005025126,0.0
2021-02-05 23:15:00,89.37185929648241,0.0
2021-02-05 23:20:00,89.34170854271356,0.0
2021-02-05 23:25:00,89.31155778894473,0.0
2021-02-05 23:30:00,89.28140703517587,0.0
2021-02-05 23:35:00,89.25125628140704,0.0
2021-02-05 23:40:00,89.22110552763819,0.0
2021-02-05 23:45:00,89.19095477386935,0.0
2021-02-05 23:50:00,89.1608040201005,0.0
2021-02-05 23:55:00,89.13065326633166,0.0
2021-02-06 00:00:00,89.10050251256281,0.0
2021-02-06 00:05:00,89.07035175879398,0.0
2021-02-06 00:10:00,89.04020100502512,0.0
2021-02-06 00:15:00,89.01005025125629,0.0
2021-02-06 00:20:00,88.97989949748744,0.0
2021-02-06 00:25:00,88.94974874371859,0.0
2021-02-06 00:30:00,88.91959798994975,0.0
2021-02-06 00:35:00,88.8894472361809,0.0
2021-02-06 00:40:00,88.85929648241206,0.0
2021-02-06 00:45:00,88.82914572864321,0.0
2021-02-06 00:50:00,88.79899497487438,0.0
2021-02-06 00:55:00,88.76884422110552,0.0
2021-02-06 01:00:00,88.73869346733669,0.0
2021-02-06 01:05:00,88.70854271356784,0.0
2021-02-06 01:10:00,88.678391959799,0.0
2021-02-06 01:15:00,88.64824120603015,0.0
2021-02-06 01:20:00,88.61809045226131,0.0
2021-02-06 01:25:00,88.58793969849246,0.0
2021-02-06 01:30:00,88.55778894472361,0.0
2021-02-06 01:35:00,88.52763819095478,0.0
2021-02-06 01:40:00,88.49748743718592,0.0
2021-02-06 01:45:00,88.46733668341709,0.0
2021-02-06 01:50:00,88.43718592964824,0.0
2021-02-06 01:55:00,88.4070351758794,0.0
2021-02-06 02:00:00,88.37688442211055,0.0
2021-02-06 02:05:00,88.34673366834171,0.0
2021-02-06 02:10:00,88.31658291457286,0.0
2021-02-06 02:15:00,88.28643216080403,0.0
2021-02-06 02:20:00,88.25628140703517,0.0
2021-02-06 02:25:00,88.22613065326634,0.0
2021-02-06 02:30:00,88.19597989949749,0.0
2021-02-06 02:35:00,88.16582914572864,0.0
2021-02-06 02:40:00,88.1356783919598,0.0
2021-02-06 02:45:00,88.10552763819095,0.0
2021-02-06 02:50:00,88.07537688442211,0.0
2021-02-06 02:55:00,88.04522613065326,0.0
2021-02-06 03:00:00,88.01507537688443,0.0
2021-02-06 03:05:00,87.98492462311557,0.0
2021-02-06 03:10:00,87.95477386934674,0.0
2021-02-06 03:15:00,87.92462311557789,0.0
2021-02-06 03:20:00,87.89447236180905,0.0
2021-02-06 03:25:00,87.8643216080402,0.0
2021-02-06 03:30:00,87.83417085427136,0.0
2021-02-06 03:35:00,87.80402010050251,0.0
2021-02-06 03:40:00,87.77386934673366,0.0
2021-02-06 03:45:00,87.74371859296483,0.0
2021-02-06 03:50:00,87.71356783919597,0.0
2021-02-06 03:55:00,87.68341708542714,0.0
2021-02-06 04:00:00,87.65326633165829,0.0
2021-02-06 04:05:00,87.62311557788945,0.0
2021-02-06 04:10:00,87.5929648241206,0.0
2021-02-06 04:15:00,87.56281407035176,0.0
2021-02-06 04:20:00,87.53266331658291,0.0
2021-02-06 04:25:00,87.50251256281408,0.0
2021-02-06 04:30:00,87.47236180904522,0.0
2021-02-06 04:35:00,87.44221105527639,0.0
2021-02-06 04:40:00,87.41206030150754,0.0
2021-02-06 04:45:00,87.3819095477387,0.0
2021-02-06 04:50:00,87.35175879396985,0.0
2021-02-06 04:55:00,87.321608040201,0.0
2021-02-06 05:00:00,87.29145728643216,0.0
2021-02-06 05:05:00,87.26130653266331,0.0
2021-02-06 05:10:00,87.23115577889448,0.0
2021-02-06 05:15:00,87.20100502512562,0.0
2021-02-06 05:20:00,87.17085427135679,0.0
2021-02-06 05:25:00,87.14070351758794,0.0
2021-02-06 05:30:00,87.1105527638191,0.0
2021-02-06 05:35:00,87.08040201005025,0.0
2021-02-06 05:40:00,87.05025125628141,0.0
2021-02-06 05:45:00,87.02010050251256,0.0
2021-02-06 05:50:00,86.98994974874373,0.0
2021-02-06 05:55:00,86.95979899497488,0.0
2021-02-06 06:00:00,86.92964824120602,0.0
2021-02-06 06:05:00,86.89949748743719,0.0
2021-02-06 06:10:00,86.86934673366834,0.0
2021-02-06 06:15:00,86.8391959798995,0.0
2021-02-06 06:20:00,86.80904522613065,0.0
2021-02-06 06:25:00,86.77889447236181,0.0
2021-02-06 06:30:00,86.74874371859296,0.0
2021-02-06 06:35:00,86.71859296482413,0.0
2021-02-06 06:40:00,86.68844221105527,0.0
2021-02-06 06:45:00,86.65829145728644,0.0
2021-02-06 06:50:00,86.62814070351759,0.0
2021-02-06 06:55:00,86.59798994974875,0.0
2021-02-06 07:00:00,86.5678391959799,0.0
2021-02-06 07:05:00,86.53768844221105,0.0
2021-02-06 07:10:00,86.50753768844221,0.0
2021-02-06 07:15:00,86.47738693467336,0.0
2021-02-06 07:20:00,86.44723618090453,0.0
2021-02-06 07:25:00,86.41708542713567,0.0
2021-02-06 07:30:00,86.38693467336684,0.0
2021-02-06 07:35:00,86.35678391959799,0.0
2021-02-06 07:40:00,86.32663316582915,0.0
2021-02-06 07:45:00,86.2964824120603,0.0
2021-02-06 07:50:00,86.26633165829146,0.0
2021-02-06 07:55:00,86.23618090452261,0.0
2021-02-06 08:00:00,86.20603015075378,0.0
2021-02-06 08:05:00,86.17587939698493,0.0
2021-02-06 08:10:00,86.14572864321607,0.0
2021-02-06 08:15:00,86.11557788944724,0.0
2021-02-06 08:20:00,86.08542713567839,0.0
2021-02-06 08:25:00,86.05527638190955,0.0
2021-02-06 08:30:00,86.0251256281407,0.0
2021-02-06 08:35:00,85.99497487437186,0.0
2021-02-06 08:40:00,85.96482412060301,0.0
2021-02-06 08:45:00,85.93467336683418,0.0
2021-02-06 08:50:00,85.90452261306532,0.0
2021-02-06 08:55:00,85.87437185929649,0.0
2021-02-06 09:00:00,85.84422110552764,0.0
2021-02-06 09:05:00,85.8140703517588,0.0
2021-02-06 09:10:00,85.78391959798995,0.0
2021-02-06 09:15:00,85.7537688442211,0.0
2021-02-06 09:20:00,85.72361809045226,0.0
2021-02-06 09:25:00,85.69346733668341,0.0
2021-02-06 09:30:00,85.66331658291458,0.0
2021-02-06 09:35:00,85.63316582914572,0.0
2021-02-06 09:40:00,85.60301507537689,0.0
2021-02-06 09:45:00,85.57286432160804,0.0
2021-02-06 09:50:00,85.5427135678392,0.0
2021-02-06 09:55:00,85.51256281407035,0.0
2021-02-06 10:00:00,85.48241206030151,0.0
2021-02-06 10:05:00,85.45226130653266,0.0
2021-02-06 10:10:00,85.42211055276383,0.0
2021-02-06 10:15:00,85.39195979899498,0.0
2021-02-06 10:20:00,85.36180904522612,0.0
2021-02-06 10:25:00,85.33165829145729,0.0
2021-02-06 10:30:00,85.30150753768844,0.0
2021-02-06 10:35:00,85.2713567839196,0.0
2021-02-06 10:40:00,85.24120603015075,0.0
2021-02-06 10:45:00,85.21105527638191,0.0
2021-02-06 10:50:00,85.18090452261306,0.0
2021-02-06 10:55:00,85.15075376884423,0.0
2021-02-06 11:00:00,85.12060301507537,0.0
2021-02-06 11:05:00,85.09045226130654,0.0
2021-02-06 11:10:00,85.06030150753769,0.0
2021-02-06 11:15:00,85.03015075376885,0.0
2021-02-06 11:20:00,85.0,0.0
2021-02-06 11:25:00,94.0,0.0
2021-02-06 11:30:00,123.0,0.0
2021-02-06 11:35:00,95.0,0.0
2021-02-06 11:40:00,71.0,0.0
2021-02-06 11:45:00,79.0,0.0
2021-02-06 11:50:00,76.0,0.0
2021-02-06 11:55:00,82.0,0.0
