Timestamp,Heart rate,sleep time
2021-02-06 12:00:00,72.0,0.0
2021-02-06 12:02:00,72.0,0.0
2021-02-06 12:04:00,81.0,0.0
2021-02-06 12:06:00,70.0,0.0
2021-02-06 12:08:00,76.0,0.0
2021-02-06 12:10:00,65.0,0.0
2021-02-06 12:12:00,75.0,0.0
2021-02-06 12:14:00,75.0,0.0
2021-02-06 12:16:00,78.0,0.0
2021-02-06 12:18:00,77.0,0.0
2021-02-06 12:20:00,76.0,0.0
2021-02-06 12:22:00,87.0,0.0
2021-02-06 12:24:00,89.0,0.0
2021-02-06 12:26:00,78.0,0.0
2021-02-06 12:28:00,74.0,0.0
2021-02-06 12:30:00,78.0,0.0
2021-02-06 12:32:00,79.0,0.0
2021-02-06 12:34:00,78.0,0.0
2021-02-06 12:36:00,81.0,0.0
2021-02-06 12:38:00,76.0,0.0
2021-02-06 12:40:00,82.0,0.0
2021-02-06 12:42:00,77.0,0.0
2021-02-06 12:44:00,71.0,0.0
2021-02-06 12:46:00,76.0,0.0
2021-02-06 12:48:00,67.0,0.0
2021-02-06 12:50:00,65.0,0.0
2021-02-06 12:52:00,64.0,0.0
2021-02-06 12:54:00,62.0,0.0
2021-02-06 12:56:00,63.0,0.0
2021-02-06 12:58:00,76.0,0.0
2021-02-06 13:00:00,71.0,0.0
2021-02-06 13:02:00,61.0,0.0
2021-02-06 13:04:00,59.0,0.0
2021-02-06 13:06:00,61.0,0.0
2021-02-06 13:08:00,74.0,0.0
2021-02-06 13:10:00,76.0,0.0
2021-02-06 13:12:00,75.0,0.0
2021-02-06 13:14:00,78.0,0.0
2021-02-06 13:16:00,133.0,0.0
2021-02-06 13:18:00,91.0,0.0
2021-02-06 13:20:00,68.0,0.0
2021-02-06 13:22:00,66.0,0.0
2021-02-06 13:24:00,68.0,0.0
2021-02-06 13:26:00,72.0,0.0
2021-02-06 13:28:00,63.0,0.0
2021-02-06 13:30:00,62.0,0.0
2021-02-06 13:32:00,83.0,0.0
2021-02-06 13:34:00,98.0,0.0
2021-02-06 13:36:00,83.0,0.0
2021-02-06 13:38:00,79.0,0.0
2021-02-06 13:40:00,79.0,0.0
2021-02-06 13:42:00,68.0,0.0
2021-02-06 13:44:00,74.0,0.0
2021-02-06 13:46:00,72.0,0.0
2021-02-06 13:48:00,71.0,0.0
2021-02-06 13:50:00,71.0,0.0
2021-02-06 13:52:00,63.0,0.0
2021-02-06 13:54:00,73.0,0.0
2021-02-06 13:56:00,76.0,0.0
2021-02-06 13:58:00,74.0,0.0
2021-02-06 14:00:00,74.0,0.0
2021-02-06 14:02:00,76.0,0.0
2021-02-06 14:04:00,74.0,0.0
2021-02-06 14:06:00,71.0,0.0
2021-02-06 14:08:00,78.0,0.0
2021-02-06 14:10:00,77.0,0.0
2021-02-06 14:12:00,78.0,0.0
2021-02-06 14:14:00,79.0,0.0
2021-02-06 14:16:00,77.0,0.0
2021-02-06 14:18:00,77.0,0.0
2021-02-06 14:20:00,78.0,0.0
2021-02-06 14:22:00,75.0,0.0
2021-02-06 14:24:00,74.0,0.0
2021-02-06 14:26:00,76.0,0.0
2021-02-06 14:28:00,74.0,0.0
2021-02-06 14:30:00,75.0,0.0
2021-02-06 14:32:00,78.0,0.0
2021-02-06 14:34:00,76.0,0.0
2021-02-06 14:36:00,71.0,0.0
2021-02-06 14:38:00,75.0,0.0
2021-02-06 14:40:00,74.0,0.0
2021-02-06 14:42:00,74.0,0.0
2021-02-06 14:44:00,76.0,0.0
2021-02-06 14:46:00,75.0,0.0
2021-02-06 14:48:00,71.0,0.0
2021-02-06 14:50:00,73.0,0.0
2021-02-06 14:52:00,74.0,0.0
2021-02-06 14:54:00,70.0,0.0
2021-02-06 14:56:00,74.0,0.0
2021-02-06 14:58:00,76.0,0.0
2021-02-06 15:00:00,76.0,0.0
2021-02-06 15:02:00,67.0,0.0
2021-02-06 15:04:00,69.0,0.0
2021-02-06 15:06:00,74.0,0.0
2021-02-06 15:08:00,76.0,0.0
2021-02-06 15:10:00,76.0,0.0
2021-02-06 15:12:00,76.0,0.0
2021-02-06 15:14:00,74.0,0.0
2021-02-06 15:16:00,72.0,0.0
2021-02-06 15:18:00,76.0,0.0
2021-02-06 15:20:00,74.0,0.0
2021-02-06 15:22:00,70.0,0.0
2021-02-06 15:24:00,74.0,0.0
2021-02-06 15:26:00,74.0,0.0
2021-02-06 15:28:00,71.0,0.0
2021-02-06 15:30:00,71.0,0.0
2021-02-06 15:32:00,77.0,0.0
2021-02-06 15:34:00,73.0,0.0
2021-02-06 15:36:00,71.0,0.0
2021-02-06 15:38:00,73.0,0.0
2021-02-06 15:40:00,66.0,0.0
2021-02-06 15:42:00,66.0,0.0
2021-02-06 15:44:00,71.0,0.0
2021-02-06 15:46:00,66.0,0.0
2021-02-06 15:48:00,73.0,0.0
2021-02-06 15:50:00,74.0,0.0
2021-02-06 15:52:00,86.0,0.0
2021-02-06 15:54:00,81.0,0.0
2021-02-06 15:56:00,61.0,0.0
2021-02-06 15:58:00,58.0,0.0
2021-02-06 16:00:00,65.0,0.0
2021-02-06 16:02:00,68.0,0.0
2021-02-06 16:04:00,64.0,0.0
2021-02-06 16:06:00,68.0,0.0
2021-02-06 16:08:00,63.0,0.0
2021-02-06 16:10:00,71.0,0.0
2021-02-06 16:12:00,62.0,0.0
2021-02-06 16:14:00,75.0,0.0
2021-02-06 16:16:00,68.0,0.0
2021-02-06 16:18:00,67.0,0.0
2021-02-06 16:20:00,68.0,0.0
2021-02-06 16:22:00,71.0,0.0
2021-02-06 16:24:00,66.0,0.0
2021-02-06 16:26:00,55.0,0.0
2021-02-06 16:28:00,55.0,0.0
2021-02-06 16:30:00,53.0,0.0
2021-02-06 16:32:00,66.0,0.0
2021-02-06 16:34:00,54.0,0.0
2021-02-06 16:36:00,53.0,0.0
2021-02-06 16:38:00,53.0,0.0
2021-02-06 16:40:00,53.0,0.0
2021-02-06 16:42:00,71.0,0.0
2021-02-06 16:44:00,62.0,0.0
2021-02-06 16:46:00,55.0,0.0
2021-02-06 16:48:00,67.0,0.0
2021-02-06 16:50:00,54.0,0.0
2021-02-06 16:52:00,53.0,0.0
2021-02-06 16:54:00,53.0,0.0
2021-02-06 16:56:00,53.0,0.0
2021-02-06 16:58:00,54.0,0.0
2021-02-06 17:00:00,53.0,0.0
2021-02-06 17:02:00,53.0,0.0
2021-02-06 17:04:00,55.0,0.0
2021-02-06 17:06:00,56.0,0.0
2021-02-06 17:08:00,57.0,0.0
2021-02-06 17:10:00,58.0,0.0
2021-02-06 17:12:00,59.0,0.0
2021-02-06 17:14:00,60.0,0.0
2021-02-06 17:16:00,61.0,0.0
2021-02-06 17:18:00,64.0,0.0
2021-02-06 17:20:00,57.0,0.0
2021-02-06 17:22:00,59.0,0.0
2021-02-06 17:24:00,61.0,0.0
2021-02-06 17:26:00,61.0,0.0
2021-02-06 17:28:00,60.0,0.0
2021-02-06 17:30:00,71.0,0.0
2021-02-06 17:32:00,69.0,0.0
2021-02-06 17:34:00,71.0,0.0
2021-02-06 17:36:00,67.0,0.0
2021-02-06 17:38:00,68.0,0.0
2021-02-06 17:40:00,72.0,0.0
2021-02-06 17:42:00,88.0,0.0
2021-02-06 17:44:00,74.0,0.0
2021-02-06 17:46:00,76.0,0.0
2021-02-06 17:48:00,72.0,0.0
2021-02-06 17:50:00,67.0,0.0
2021-02-06 17:52:00,78.0,0.0
2021-02-06 17:54:00,69.0,0.0
2021-02-06 17:56:00,75.0,0.0
2021-02-06 17:58:00,74.0,0.0
2021-02-06 18:00:00,67.0,0.0
2021-02-06 18:02:00,80.0,0.0
2021-02-06 18:04:00,82.0,0.0
2021-02-06 18:06:00,69.0,0.0
2021-02-06 18:08:00,78.0,0.0
2021-02-06 18:10:00,84.0,0.0
2021-02-06 18:12:00,78.0,0.0
2021-02-06 18:14:00,74.0,0.0
2021-02-06 18:16:00,77.0,0.0
2021-02-06 18:18:00,78.0,0.0
2021-02-06 18:20:00,81.0,0.0
2021-02-06 18:22:00,78.0,0.0
2021-02-06 18:24:00,77.0,0.0
2021-02-06 18:26:00,77.0,0.0
2021-02-06 18:28:00,78.0,0.0
2021-02-06 18:30:00,78.0,0.0
2021-02-06 18:32:00,88.0,0.0
2021-02-06 18:34:00,77.0,0.0
2021-02-06 18:36:00,90.0,0.0
2021-02-06 18:38:00,83.0,0.0
2021-02-06 18:40:00,75.0,0.0
2021-02-06 18:42:00,77.0,0.0
2021-02-06 18:44:00,78.0,0.0
2021-02-06 18:46:00,108.0,0.0
2021-02-06 18:48:00,100.0,0.0
2021-02-06 18:50:00,94.0,0.0
2021-02-06 18:52:00,93.0,0.0
2021-02-06 18:54:00,96.0,0.0
2021-02-06 18:56:00,96.0,0.0
2021-02-06 18:58:00,84.0,0.0
2021-02-06 19:00:00,84.0,0.0
2021-02-06 19:02:00,80.0,0.0
2021-02-06 19:04:00,98.0,0.0
2021-02-06 19:06:00,92.0,0.0
2021-02-06 19:08:00,80.0,0.0
2021-02-06 19:10:00,90.0,0.0
2021-02-06 19:12:00,83.0,0.0
2021-02-06 19:14:00,77.0,0.0
2021-02-06 19:16:00,83.0,0.0
2021-02-06 19:18:00,81.0,0.0
2021-02-06 19:20:00,76.0,0.0
2021-02-06 19:22:00,70.0,0.0
2021-02-06 19:24:00,85.0,0.0
2021-02-06 19:26:00,81.0,0.0
2021-02-06 19:28:00,82.0,0.0
2021-02-06 19:30:00,83.0,0.0
2021-02-06 19:32:00,81.0,0.0
2021-02-06 19:34:00,87.0,0.0
2021-02-06 19:36:00,93.0,0.0
2021-02-06 19:38:00,101.0,0.0
2021-02-06 19:40:00,93.0,0.0
2021-02-06 19:42:00,95.0,0.0
2021-02-06 19:44:00,84.0,0.0
2021-02-06 19:46:00,79.0,0.0
2021-02-06 19:48:00,84.0,0.0
2021-02-06 19:50:00,80.0,0.0
2021-02-06 19:52:00,76.0,0.0
2021-02-06 19:54:00,75.0,0.0
2021-02-06 19:56:00,74.0,0.0
2021-02-06 19:58:00,80.0,0.0
2021-02-06 20:00:00,71.0,0.0
2021-02-06 20:02:00,71.0,0.0
2021-02-06 20:04:00,77.0,0.0
2021-02-06 20:06:00,80.0,0.0
2021-02-06 20:08:00,95.0,0.0
2021-02-06 20:10:00,94.0,0.0
2021-02-06 20:12:00,90.0,0.0
2021-02-06 20:14:00,87.0,0.0
2021-02-06 20:16:00,88.0,0.0
2021-02-06 20:18:00,87.0,0.0
2021-02-06 20:20:00,90.0,0.0
2021-02-06 20:22:00,79.0,0.0
2021-02-06 20:24:00,69.0,0.0
2021-02-06 20:26:00,66.0,0.0
2021-02-06 20:28:00,74.0,0.0
2021-02-06 20:30:00,76.0,0.0
2021-02-06 20:32:00,64.0,0.0
2021-02-06 20:34:00,71.0,0.0
2021-02-06 20:36:00,84.0,0.0
2021-02-06 20:38:00,78.0,0.0
2021-02-06 20:40:00,78.0,0.0
2021-02-06 20:42:00,80.0,0.0
2021-02-06 20:44:00,91.0,0.0
2021-02-06 20:46:00,80.0,0.0
2021-02-06 20:48:00,69.0,0.0
2021-02-06 20:50:00,78.0,0.0
2021-02-06 20:52:00,84.0,0.0
2021-02-06 20:54:00,84.0,0.0
2021-02-06 20:56:00,85.0,0.0
2021-02-06 20:58:00,83.0,0.0
2021-02-06 21:00:00,87.0,0.0
2021-02-06 21:02:00,87.0,0.0
2021-02-06 21:04:00,87.0,0.0
2021-02-06 21:06:00,88.0,0.0
2021-02-06 21:08:00,101.0,0.0
