Timestamp,Heart rate,sleep time
2021-02-02 12:00:00,75.0,0.0
2021-02-02 12:02:00,71.0,0.0
2021-02-02 12:04:00,68.0,0.0
2021-02-02 12:06:00,65.0,0.0
2021-02-02 12:08:00,81.0,0.0
2021-02-02 12:10:00,79.0,0.0
2021-02-02 12:12:00,77.0,0.0
2021-02-02 12:14:00,69.0,0.0
2021-02-02 12:16:00,74.0,0.0
2021-02-02 12:18:00,73.0,0.0
2021-02-02 12:20:00,62.0,0.0
2021-02-02 12:22:00,63.0,0.0
2021-02-02 12:24:00,64.0,0.0
2021-02-02 12:26:00,61.0,0.0
2021-02-02 12:28:00,70.0,0.0
2021-02-02 12:30:00,73.0,0.0
2021-02-02 12:32:00,65.0,0.0
2021-02-02 12:34:00,60.0,0.0
2021-02-02 12:36:00,85.0,0.0
2021-02-02 12:38:00,89.0,0.0
2021-02-02 12:40:00,91.0,0.0
2021-02-02 12:42:00,81.0,0.0
2021-02-02 12:44:00,84.0,0.0
2021-02-02 12:46:00,87.0,0.0
2021-02-02 12:48:00,114.0,0.0
2021-02-02 12:50:00,98.0,0.0
2021-02-02 12:52:00,87.0,0.0
2021-02-02 12:54:00,85.0,0.0
2021-02-02 12:56:00,89.0,0.0
2021-02-02 12:58:00,91.0,0.0
2021-02-02 13:00:00,92.0,0.0
2021-02-02 13:02:00,91.0,0.0
2021-02-02 13:04:00,87.0,0.0
2021-02-02 13:06:00,79.0,0.0
2021-02-02 13:08:00,84.0,0.0
2021-02-02 13:10:00,78.0,0.0
2021-02-02 13:12:00,76.0,0.0
2021-02-02 13:14:00,79.0,0.0
2021-02-02 13:16:00,76.0,0.0
2021-02-02 13:18:00,71.0,0.0
2021-02-02 13:20:00,72.0,0.0
2021-02-02 13:22:00,80.0,0.0
2021-02-02 13:24:00,70.0,0.0
2021-02-02 13:26:00,82.0,0.0
2021-02-02 13:28:00,76.0,0.0
2021-02-02 13:30:00,71.0,0.0
2021-02-02 13:32:00,72.0,0.0
2021-02-02 13:34:00,78.0,0.0
2021-02-02 13:36:00,70.0,0.0
2021-02-02 13:38:00,77.0,0.0
2021-02-02 13:40:00,74.0,0.0
2021-02-02 13:42:00,69.0,0.0
2021-02-02 13:44:00,80.0,0.0
2021-02-02 13:46:00,74.0,0.0
2021-02-02 13:48:00,69.0,0.0
2021-02-02 13:50:00,69.0,0.0
2021-02-02 13:52:00,85.0,0.0
2021-02-02 13:54:00,69.0,0.0
2021-02-02 13:56:00,76.0,0.0
2021-02-02 13:58:00,71.0,0.0
2021-02-02 14:00:00,67.0,0.0
2021-02-02 14:02:00,66.0,0.0
2021-02-02 14:04:00,69.0,0.0
2021-02-02 14:06:00,67.0,0.0
2021-02-02 14:08:00,67.0,0.0
2021-02-02 14:10:00,75.0,0.0
2021-02-02 14:12:00,86.0,0.0
2021-02-02 14:14:00,68.0,0.0
2021-02-02 14:16:00,66.0,0.0
2021-02-02 14:18:00,72.0,0.0
2021-02-02 14:20:00,65.0,0.0
2021-02-02 14:22:00,82.0,0.0
2021-02-02 14:24:00,68.0,0.0
2021-02-02 14:26:00,65.0,0.0
2021-02-02 14:28:00,79.0,0.0
2021-02-02 14:30:00,69.0,0.0
2021-02-02 14:32:00,64.0,0.0
2021-02-02 14:34:00,73.0,0.0
2021-02-02 14:36:00,82.0,0.0
2021-02-02 14:38:00,86.0,0.0
2021-02-02 14:40:00,81.0,0.0
2021-02-02 14:42:00,80.0,0.0
2021-02-02 14:44:00,83.0,0.0
2021-02-02 14:46:00,78.0,0.0
2021-02-02 14:48:00,79.0,0.0
2021-02-02 14:50:00,71.0,0.0
2021-02-02 14:52:00,66.0,0.0
2021-02-02 14:54:00,69.0,0.0
2021-02-02 14:56:00,75.0,0.0
2021-02-02 14:58:00,68.0,0.0
2021-02-02 15:00:00,81.0,0.0
2021-02-02 15:02:00,80.0,0.0
2021-02-02 15:04:00,79.0,0.0
2021-02-02 15:06:00,84.0,0.0
2021-02-02 15:08:00,82.0,0.0
2021-02-02 15:10:00,77.0,0.0
2021-02-02 15:12:00,73.0,0.0
2021-02-02 15:14:00,84.0,0.0
