Timestamp,Heart rate,sleep time
2021-02-07 12:00:00,102.0,0.0
2021-02-07 12:02:00,94.0,0.0
2021-02-07 12:04:00,95.0,0.0
2021-02-07 12:06:00,97.0,0.0
2021-02-07 12:08:00,97.0,0.0
2021-02-07 12:10:00,107.0,0.0
2021-02-07 12:12:00,99.0,0.0
2021-02-07 12:14:00,79.0,0.0
2021-02-07 12:16:00,81.0,0.0
2021-02-07 12:18:00,89.0,0.0
2021-02-07 12:20:00,81.0,0.0
2021-02-07 12:22:00,81.0,0.0
2021-02-07 12:24:00,82.0,0.0
2021-02-07 12:26:00,83.0,0.0
2021-02-07 12:28:00,79.0,0.0
2021-02-07 12:30:00,85.0,0.0
2021-02-07 12:32:00,86.0,0.0
2021-02-07 12:34:00,75.0,0.0
2021-02-07 12:36:00,71.0,0.0
2021-02-07 12:38:00,81.0,0.0
2021-02-07 12:40:00,75.0,0.0
2021-02-07 12:42:00,75.0,0.0
2021-02-07 12:44:00,85.0,0.0
2021-02-07 12:46:00,79.0,0.0
2021-02-07 12:48:00,71.0,0.0
2021-02-07 12:50:00,72.0,0.0
2021-02-07 12:52:00,83.0,0.0
2021-02-07 12:54:00,80.0,0.0
2021-02-07 12:56:00,78.0,0.0
2021-02-07 12:58:00,67.0,0.0
2021-02-07 13:00:00,65.0,0.0
2021-02-07 13:02:00,73.0,0.0
2021-02-07 13:04:00,73.0,0.0
2021-02-07 13:06:00,68.0,0.0
2021-02-07 13:08:00,71.0,0.0
2021-02-07 13:10:00,62.0,0.0
2021-02-07 13:12:00,65.0,0.0
2021-02-07 13:14:00,67.0,0.0
2021-02-07 13:16:00,74.0,0.0
2021-02-07 13:18:00,66.0,0.0
2021-02-07 13:20:00,70.0,0.0
2021-02-07 13:22:00,77.0,0.0
2021-02-07 13:24:00,71.0,0.0
2021-02-07 13:26:00,70.0,0.0
2021-02-07 13:28:00,68.0,0.0
2021-02-07 13:30:00,70.0,0.0
2021-02-07 13:32:00,72.0,0.0
2021-02-07 13:34:00,75.0,0.0
2021-02-07 13:36:00,66.0,0.0
2021-02-07 13:38:00,66.0,0.0
2021-02-07 13:40:00,67.0,0.0
2021-02-07 13:42:00,68.0,0.0
2021-02-07 13:44:00,69.0,0.0
2021-02-07 13:46:00,66.0,0.0
2021-02-07 13:48:00,66.0,0.0
2021-02-07 13:50:00,68.0,0.0
2021-02-07 13:52:00,71.0,0.0
2021-02-07 13:54:00,79.0,0.0
2021-02-07 13:56:00,73.0,0.0
2021-02-07 13:58:00,76.0,0.0
2021-02-07 14:00:00,70.0,0.0
2021-02-07 14:02:00,66.0,0.0
2021-02-07 14:04:00,67.0,0.0
2021-02-07 14:06:00,65.0,0.0
2021-02-07 14:08:00,65.0,0.0
2021-02-07 14:10:00,66.0,0.0
2021-02-07 14:12:00,65.0,0.0
2021-02-07 14:14:00,64.0,0.0
2021-02-07 14:16:00,67.0,0.0
2021-02-07 14:18:00,66.0,0.0
2021-02-07 14:20:00,64.0,0.0
2021-02-07 14:22:00,67.0,0.0
2021-02-07 14:24:00,65.0,0.0
2021-02-07 14:26:00,64.0,0.0
2021-02-07 14:28:00,65.0,0.0
2021-02-07 14:30:00,64.0,0.0
2021-02-07 14:32:00,65.0,0.0
2021-02-07 14:34:00,66.0,0.0
2021-02-07 14:36:00,67.0,0.0
2021-02-07 14:38:00,72.0,0.0
2021-02-07 14:40:00,72.0,0.0
2021-02-07 14:42:00,84.0,0.0
2021-02-07 14:44:00,92.0,0.0
2021-02-07 14:46:00,73.0,0.0
2021-02-07 14:48:00,73.0,0.0
2021-02-07 14:50:00,79.0,0.0
2021-02-07 14:52:00,85.0,0.0
2021-02-07 14:54:00,86.0,0.0
2021-02-07 14:56:00,80.0,0.0
2021-02-07 14:58:00,83.0,0.0
2021-02-07 15:00:00,82.0,0.0
2021-02-07 15:02:00,92.0,0.0
2021-02-07 15:04:00,76.0,0.0
2021-02-07 15:06:00,89.0,0.0
2021-02-07 15:08:00,89.0,0.0
2021-02-07 15:10:00,85.0,0.0
2021-02-07 15:12:00,93.0,0.0
2021-02-07 15:14:00,88.0,0.0
2021-02-07 15:16:00,89.0,0.0
2021-02-07 15:18:00,89.0,0.0
2021-02-07 15:20:00,101.0,0.0
2021-02-07 15:22:00,109.0,0.0
